TreeID,qSpecies,qLegalStatus,PlantDate,DBH,Latitude,Longitude
130447, Southern Magnolia,DPW Maintained,,14,37.79535393,-122.4437077
179901, Irish Yew,DPW Maintained,,6,37.72263784,-122.4122237
214687, Kwanzan Flowering Cherry,DPW Maintained,,4,37.73870492,-122.4697807
179183, Firethorn Tree 'Santa Cruz',DPW Maintained,,3,37.72186512,-122.4087764
147612, Trident Maple,DPW Maintained,,3,37.78373911,-122.4764813
191972, Silver Dollar Eucalyptus,DPW Maintained,,12,37.73359232,-122.3821307
108319, Red Flowering Gum,DPW Maintained,,14,37.73280366,-122.3864249
118536, Leyland Cypress,DPW Maintained,,15,37.77904807,-122.5043185
11637, Eucalyptus,Permitted Site,,18,37.72893181,-122.4717601
234409, Date Palm,DPW Maintained,,18,37.74126674,-122.4241418
176731, Juniper,DPW Maintained,,28,37.72427746,-122.4152234
236045, Victorian Box,DPW Maintained,,13,37.76458824,-122.4297358
130659, Southern Magnolia,DPW Maintained,,5,37.78946753,-122.4425316
226054, Maidenhair Tree,DPW Maintained,,5,37.75747218,-122.4240515
84397, Swamp Myrtle,DPW Maintained,,4,37.74449257,-122.3996366
112747, Chinese Elm,DPW Maintained,,9,37.79246201,-122.4137017
226221, Maidenhair Tree,DPW Maintained,,3,37.75734813,-122.4113445
239703, Brazilian Pepper,DPW Maintained,,21,37.76430069,-122.4495803
195337, London Plane,DPW Maintained,,7,37.7940156,-122.3940271
235021, Victorian Box,DPW Maintained,,16,37.7543927,-122.4387246
101370, Lemon Bottlebrush,DPW Maintained,,1,37.75342288,-122.4974095
205452, Dracena Palm,DPW Maintained,,1,37.73171552,-122.4384989
234944, Victorian Box,DPW Maintained,,6,37.74878491,-122.4366364
217540, Spanish Dagger,DPW Maintained,,4,37.75089091,-122.4622903
231179, Santa Cruz Ironwood,DPW Maintained,,3,37.74833252,-122.4155721
214321, Mariposa Plum,DPW Maintained,,10,37.75716072,-122.4730785
18799, Weeping Bottlebrush,DPW Maintained,,12,37.73195421,-122.3802239
5306, New Zealand Xmas Tree,DPW Maintained,,10,37.7844831,-122.4398411
17683,,DPW Maintained,,12,37.7798699,-122.4352961
75940, Brisbane Box,DPW Maintained,,6,37.78029276,-122.3969876
133296, London Plane,DPW Maintained,,10,37.79556754,-122.4404336
186372, Blackwood Acacia,DPW Maintained,,8,37.75227403,-122.495342
19079, American Elm,DPW Maintained,,10,37.71127075,-122.4599272
228551, Jacaranda,DPW Maintained,,4,37.74968437,-122.4098466
225801, Ash Spp,DPW Maintained,,11,37.76072945,-122.4364335
133387, London Plane,DPW Maintained,,10,37.78909477,-122.4544923
193546, Pink Melaleuca,DPW Maintained,,14,37.75501148,-122.39967
103457, Monterey Pine,DPW Maintained,,26,37.73414788,-122.4361968
136101, Ornamental Pear,DPW Maintained,,4,37.79412156,-122.443105
12265, Banyan Fig,DPW Maintained,,12,37.77728127,-122.4263657
181860, Maidenhair Tree,DPW Maintained,,1,37.74443145,-122.4851412
132314, Karo Tree,DPW Maintained,,6,37.80038353,-122.4179771
205579, Strawberry Tree,DPW Maintained,,2,37.73743721,-122.4632701
212712, Cherry Plum,DPW Maintained,,7,37.76131762,-122.4629908
218415, Cherry Plum,DPW Maintained,,3,37.74768384,-122.4625323
242416, Chinese Elm,DPW Maintained,,13,37.75193717,-122.424274
207173, New Zealand Tea Tree,DPW Maintained,,1,37.741098,-122.4587681
128770, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,6,37.78829598,-122.4043735
200788, New Zealand Xmas Tree,DPW Maintained,,17,37.73603211,-122.3892175
127598, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,14,37.78569139,-122.4157502
193523, Mayten,DPW Maintained,,10,37.72253186,-122.4004597
13521, London Plane,DPW Maintained,,20,37.79187674,-122.398261
84389, Swamp Myrtle,DPW Maintained,,4,37.74426564,-122.3992313
87717, Small-leaf Tristania 'Elegant',Permitted Site,,4,37.72333968,-122.4543987
1491, Indian Bay,DPW Maintained,,10,37.785429,-122.4590759
206563, English Hawthorn,DPW Maintained,,4,37.75001859,-122.4664989
122798, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,16,37.7511212,-122.4023383
221769, Fern Pine,DPW Maintained,,12,37.7366617,-122.4361464
130542, Southern Magnolia,DPW Maintained,,7,37.78959018,-122.4539735
6219, London Plane,DPW Maintained,,15,37.78279323,-122.4266965
207679, Bronze Loquat,DPW Maintained,,2,37.74745691,-122.4750099
81216, Southern Magnolia,DPW Maintained,,12,37.7599769,-122.4778682
193931, New Zealand Xmas Tree,DPW Maintained,,21,37.73451735,-122.3847684
178446, Victorian Box,DPW Maintained,,7,37.72067242,-122.4044456
190212, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,9,37.79266809,-122.395822
126797, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,6,37.80525905,-122.4438293
241010, Eugenia,DPW Maintained,,8,37.75525553,-122.4131509
102488, Ornamental Pear,DPW Maintained,,10,37.77678122,-122.4457634
118076, Swamp Myrtle,DPW Maintained,,4,37.77978442,-122.4941907
232881, Olive Tree,DPW Maintained,,10,37.76058073,-122.4094845
229779, Jacaranda,DPW Maintained,,4,37.75411194,-122.4033563
221322, Weeping Bottlebrush,DPW Maintained,,3,37.76029252,-122.4249608
235105, Victorian Box,DPW Maintained,,14,37.74602846,-122.4190307
190915, Cotoneaster,DPW Maintained,,10,37.75518038,-122.3996939
133162, Victorian Box,DPW Maintained,,14,37.80767295,-122.4089567
134077, London Plane,DPW Maintained,,15,37.79471418,-122.4385448
106086, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,17,37.79603505,-122.4335053
20639, Monterey Cypress,DPW Maintained,,42,37.75915059,-122.495643
215274, Brush Cherry,DPW Maintained,,6,37.72903825,-122.4461102
187142, Norfolk Island Pine,DPW Maintained,,1,37.74384913,-122.4949091
233822, Olive Tree,DPW Maintained,,17,37.77319909,-122.4209008
120260, Pear Tree,DPW Maintained,,11,37.78670078,-122.4840461
212791, London Plane,DPW Maintained,,11,37.73382221,-122.441955
220653, Fern Pine,DPW Maintained,,8,37.73589261,-122.4143724
241783, Swamp Myrtle,DPW Maintained,,12,37.74277309,-122.4276586
131636, New Zealand Xmas Tree,DPW Maintained,,9,37.80099373,-122.4009247
198547, Chinese Elm,DPW Maintained,,7,37.73689755,-122.3925664
142573, Ornamental Pear,DPW Maintained,,10,37.8041151,-122.4133611
195965, Lombardy Poplar,DPW Maintained,,8,37.74797834,-122.3891609
125429, Red Horse Chestnut,DPW Maintained,,14,37.79452202,-122.4416444
223816, Monterey Cypress,DPW Maintained,,45,37.73694441,-122.4350986
219493, American Elm,DPW Maintained,,4,37.73527488,-122.4680722
247360, Strawberry Tree,DPW Maintained,,5,37.77272834,-122.4326313
7977, Victorian Box,DPW Maintained,,15,37.79320611,-122.4246733
133662, London Plane,DPW Maintained,,12,37.80621167,-122.4256985
217479, Mexican Fan Palm,DPW Maintained,,13,37.73365899,-122.4387204
106246, Majestic Beauty Magnolia,Planning Code 138.1 required,,10,37.76256685,-122.4015425
130514, Southern Magnolia,DPW Maintained,,9,37.78855111,-122.4507397
225955, Australian Willow,DPW Maintained,,1,37.73524093,-122.4298568
248648, Red Flowering Gum,DPW Maintained,,18,37.73288249,-122.4320206
242373, Chinese Elm,DPW Maintained,,5,37.77169643,-122.4206452
187310, New Zealand Xmas Tree,DPW Maintained,,24,37.74464844,-122.4944676
178973, Kwanzan Flowering Cherry,DPW Maintained,,4,37.73052706,-122.4359038
249354, Glossy Privet,DPW Maintained,,8,37.78699905,-122.4149891
124670, Victorian Box,DPW Maintained,,8,37.78452751,-122.4590107
221700, Japanese Maple,DPW Maintained,,2,37.73290087,-122.4285376
178453, Victorian Box,DPW Maintained,,11,37.72036784,-122.4056546
178376, Karo Tree,DPW Maintained,,3,37.71256511,-122.441565
214577, Kwanzan Flowering Cherry,DPW Maintained,,4,37.7636368,-122.4733357
185809, Mayten,DPW Maintained,,7,37.75033449,-122.478681
131332, New Zealand Xmas Tree,DPW Maintained,,7,37.80301179,-122.4270228
143353, Banyan Fig,DPW Maintained,,17,37.79821504,-122.42615
203319, Japanese Maple,DPW Maintained,,6,37.76358547,-122.4548686
232612, New Zealand Xmas Tree,DPW Maintained,,8,37.73394731,-122.4327086
200423, Brisbane Box,DPW Maintained,,7,37.75239775,-122.3875551
183683, Southern Magnolia,DPW Maintained,,1,37.76238886,-122.5020072
132500, Victorian Box,DPW Maintained,,18,37.79647697,-122.4408546
212764, London Plane,DPW Maintained,,13,37.73955924,-122.4719839
196952, Ornamental Pear,DPW Maintained,,15,37.73581506,-122.3860277
1843, Nichol's Willow-Leafed Peppermint,DPW Maintained,,12,37.71225047,-122.4024786
233522, Karo Tree,DPW Maintained,,16,37.74634151,-122.4094805
138964, London Plane,DPW Maintained,,12,37.77636983,-122.427687
132934, Victorian Box,DPW Maintained,,29,37.79281795,-122.43238
201219, Southern Magnolia,DPW Maintained,,4,37.78412593,-122.3983471
196118, Cherry Plum,DPW Maintained,,5,37.75884855,-122.4011392
131019, Japanese Crabapple,DPW Maintained,,4,37.79482467,-122.446511
218622, Swamp Myrtle,DPW Maintained,,4,37.74883301,-122.4735624
10058, Glossy Privet,DPW Maintained,,18,37.7638532,-122.4239027
233092, Olive Tree,DPW Maintained,,3,37.74924176,-122.442393
102431, Mexican Fan Palm,DPW Maintained,,20,37.77998746,-122.4070072
124223, Cherry Plum,DPW Maintained,,8,37.77847439,-122.4554862
137534, London Plane,DPW Maintained,,4,37.78372977,-122.4345623
200536, Canary Island Pine,DPW Maintained,,8,37.73520923,-122.3864897
250608, Brisbane Box,DPW Maintained,,5,37.77746317,-122.4477408
212314, Cherry Plum,DPW Maintained,,4,37.76205536,-122.4550384
139575, Victorian Box,DPW Maintained,,8,37.7810695,-122.4373846
247198, Evergreen Ash,DPW Maintained,,23,37.77003787,-122.4388222
213639, Kwanzan Flowering Cherry,DPW Maintained,,6,37.7353316,-122.4439587
227815, American Sweet Gum,DPW Maintained,,6,37.73965918,-122.4145592
120185, Olive Tree,DPW Maintained,,11,37.78633873,-122.4861843
234259, Victorian Box,DPW Maintained,,13,37.74200111,-122.419626
97726, Brisbane Box,DPW Maintained,,6,37.80379024,-122.4241452
237384, Kwanzan Flowering Cherry,DPW Maintained,,5,37.75460896,-122.4197246
131399, New Zealand Xmas Tree,DPW Maintained,,11,37.7951195,-122.4354341
179407, Indian Hawthorn  'Majestic Beau',DPW Maintained,,4,37.72739734,-122.414927
213128, New Zealand Xmas Tree,DPW Maintained,,5,37.73077529,-122.4403831
235351, London Plane,DPW Maintained,,15,37.7665193,-122.42131
189579, Spotted Gum,DPW Maintained,,21,37.73103008,-122.3818711
186429, Monterey Cypress,DPW Maintained,,52,37.75644798,-122.495779
205413, Dracena Palm,DPW Maintained,,29,37.73333254,-122.4409883
21032, Monterey Cypress,DPW Maintained,,36,37.74780548,-122.4947253
23882, Pine Spp,DPW Maintained,,20,37.78458507,-122.4311152
228066, Brisbane Box,DPW Maintained,,4,37.7370847,-122.4397518
184645, Monterey Cypress,DPW Maintained,,37,37.75515594,-122.4997918
240605, Coast Redwood,DPW Maintained,,2,37.75095155,-122.4429176
208090, American Sweet Gum,DPW Maintained,,7,37.72045921,-122.4621865
178605, London Plane,DPW Maintained,,2,37.71747795,-122.4817117
19493, Swamp Myrtle,DPW Maintained,,12,37.77977346,-122.4406517
188606, Blackwood Acacia,DPW Maintained,,26,37.76150108,-122.3940632
213949, Evergreen Pear,DPW Maintained,,6,37.72228694,-122.461331
181717, Hybrid Strawberry Tree,DPW Maintained,,5,37.76473788,-122.4858799
224403, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,15,37.76903774,-122.426357
219666, Hybrid Strawberry Tree,DPW Maintained,,13,37.76157899,-122.4511199
7291, Evergreen Pear,DPW Maintained,,12,37.78682336,-122.4335115
180134, Swamp Myrtle,DPW Maintained,,10,37.71586903,-122.43488
212474, Cherry Plum,DPW Maintained,,4,37.73875567,-122.4731672
1748, London Plane,DPW Maintained,,18,37.80627197,-122.4077539
131435, New Zealand Xmas Tree,DPW Maintained,,7,37.78595976,-122.4110937
136253, Evergreen Pear,DPW Maintained,,4,37.80577173,-122.4206201
203595, Peppermint willow 'After Dark',DPW Maintained,,3,37.72983221,-122.4494401
1660, American Sweet Gum,DPW Maintained,,18,37.77367028,-122.4412229
207893, Glossy Privet,DPW Maintained,,8,37.74312325,-122.4716685
222002, Mimosa Silk Tree,DPW Maintained,,1,37.75104247,-122.4106497
220553, White Horsechestnut,DPW Maintained,,15,37.75399734,-122.4149373
141721, London Plane,DPW Maintained,,14,37.78463539,-122.4291126
226589, New Zealand Tea Tree,DPW Maintained,,7,37.74625426,-122.4433222
2633, Chinese Elm,Permitted Site,,18,37.78773314,-122.4284008
95042, Laurel Fig,DPW Maintained,,11,37.79967485,-122.4393198
225237, Lime,DPW Maintained,,5,37.7454509,-122.4336109
220811, Lemon Bottlebrush,DPW Maintained,,7,37.75693396,-122.4134819
177172, Brisbane Box,DPW Maintained,,5,37.71418628,-122.3981911
231689, Mayten,DPW Maintained,,6,37.73773658,-122.4177536
22720, Laurel Fig,Permitted Site,,18,37.78042217,-122.432176
245590, Dracena Palm,DPW Maintained,,12,37.75451071,-122.4350112
2883, London Plane,DPW Maintained,,75,37.79085004,-122.4192691
234000, Tawhiwhi Pittosporum,Significant Tree,,10,37.74621251,-122.4369848
125989, Carob,DPW Maintained,,10,37.80607331,-122.4154651
175806, California Lilac 'Ray Hartman',DPW Maintained,,4,37.71299655,-122.4061702
124375, Cherry Plum,DPW Maintained,,13,37.78502238,-122.456983
97788, Olive Tree,DPW Maintained,,4,37.7990194,-122.4010444
183645, New Zealand Xmas Tree,DPW Maintained,,3,37.75876929,-122.5089597
220275, Blackwood Acacia,DPW Maintained,,20,37.75267041,-122.4387887
127319, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,14,37.79506831,-122.4350032
184267, Santa Cruz Ironwood,DPW Maintained,,3,37.75858557,-122.5034328
207650, Bronze Loquat,DPW Maintained,,8,37.76494969,-122.4696917
97146, Brisbane Box,Undocumented,,5,37.76540357,-122.4131712
190744, Jacaranda,DPW Maintained,,1,37.73746384,-122.3985356
245367, Ornamental Pear,DPW Maintained,,3,37.77047459,-122.4367675
127075, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,10,37.8006179,-122.4373144
124396, Olive Tree,DPW Maintained,,9,37.78870004,-122.4576488
223259, Washington Hawthorn,DPW Maintained,,5,37.77149913,-122.4317619
10366,,DPW Maintained,,40,37.77075481,-122.4416322
205531, Strawberry Tree,DPW Maintained,,15,37.72753629,-122.4600435
177595, New Zealand Xmas Tree,DPW Maintained,,23,37.71126488,-122.452827
224186, River Red Gum,DPW Maintained,,11,37.73796062,-122.4251404
10685,,DPW Maintained,,12,37.77521712,-122.4355828
242715, Chinese Elm,DPW Maintained,,7,37.75617192,-122.4342794
13510, London Plane,DPW Maintained,,50,37.79187783,-122.3978554
16819, Red Flowering Gum,DPW Maintained,,6,37.78245117,-122.4398403
74796, Olive Tree,DPW Maintained,,4,37.74316123,-122.5003381
225857, Evergreen Ash,DPW Maintained,,19,37.75648859,-122.4270667
210487, Myoporum,DPW Maintained,,23,37.74366086,-122.4624237
220220, Blackwood Acacia,DPW Maintained,,22,37.75093216,-122.4258205
235946, Cherry Plum,DPW Maintained,,6,37.74635394,-122.4092013
230561, Southern Magnolia,DPW Maintained,,6,37.73422714,-122.4265879
219689, Hybrid Strawberry Tree,DPW Maintained,,4,37.73572493,-122.4110611
242343, Small-leaf Tristania 'Elegant',DPW Maintained,,5,37.73551192,-122.43354
207089, Grecian Laurel,DPW Maintained,,2,37.74144642,-122.4715863
247469, Victorian Box,DPW Maintained,,10,37.77286376,-122.432477
177076, Glossy Privet,DPW Maintained,,14,37.7112936,-122.3974987
201445, Santa Cruz Ironwood,DPW Maintained,,4,37.73640794,-122.3794979
233492, Chinese Pistache,DPW Maintained,,5,37.75561266,-122.4368256
15011, New Zealand Xmas Tree,DPW Maintained,,4,37.73909522,-122.3861826
101105, New Zealand Xmas Tree,DPW Maintained,,12,37.75413522,-122.4815289
194519, Monterey Pine,DPW Maintained,,24,37.72794678,-122.3795046
123697, Small-leaf Tristania 'Elegant',DPW Maintained,,3,37.77748362,-122.4602088
217509, Spanish Dagger,DPW Maintained,,17,37.72927629,-122.4510337
201872, Swamp Myrtle,DPW Maintained,,2,37.78086786,-122.402468
226229, Maidenhair Tree,DPW Maintained,,2,37.75744365,-122.4111807
15088, London Plane,Permitted Site,,6,37.79335856,-122.3931418
228768, Brisbane Box,DPW Maintained,,2,37.7744263,-122.4208886
205668, Lemon Bottlebrush,DPW Maintained,,13,37.7646331,-122.4632127
234252, Victorian Box,DPW Maintained,,12,37.74124251,-122.4126583
16513, Carob,DPW Maintained,,12,37.74266329,-122.3858861
186542, Karo Tree,DPW Maintained,,1,37.75870683,-122.4958748
240179, Evergreen Pear,DPW Maintained,,5,37.73806301,-122.4139692
250992, Hybrid Strawberry Tree,DPW Maintained,,5,37.7805573,-122.5063757
221752, Fern Pine,DPW Maintained,,10,37.75001166,-122.42973
186960, Monterey Pine,DPW Maintained,,8,37.73469097,-122.4936454
212006, Red Flowering Gum,DPW Maintained,,20,37.73067646,-122.4699518
132543, Victorian Box,DPW Maintained,,7,37.80455106,-122.4416974
122536, Monterey Pine,Undocumented,,21,37.74542827,-122.4168367
236956, Cherry Plum,DPW Maintained,,5,37.74092553,-122.4181451
119067, Kwanzan Flowering Cherry,DPW Maintained,,1,37.77763175,-122.5061386
191328, Grecian Laurel,DPW Maintained,,3,37.770366,-122.3910613
236623, Cherry Plum,DPW Maintained,,8,37.75535773,-122.4190829
197822, Eugenia,DPW Maintained,,8,37.72337234,-122.4008064
222093, Silver Dollar Eucalyptus,DPW Maintained,,17,37.75388071,-122.4301476
92914, Victorian Box,Undocumented,,8,37.73741086,-122.4692543
106701, Lemon Bottlebrush,Undocumented,,12,37.75615868,-122.4217902
142397, Red Flowering Gum,DPW Maintained,,16,37.78606165,-122.4510073
124297, Victorian Box,DPW Maintained,,6,37.78168009,-122.4567513
213412, Kwanzan Flowering Cherry,DPW Maintained,,4,37.74516046,-122.4729866
205133, Blackwood Acacia,DPW Maintained,,19,37.735643,-122.464198
2241, Red Flowering Gum,DPW Maintained,,40,37.78216939,-122.4411194
135020, London Plane,DPW Maintained,,8,37.80257729,-122.4017591
7504, Chinese Elm,DPW Maintained,,60,37.75367134,-122.4140994
122221, Mayten,DPW Maintained,,4,37.77510729,-122.4725236
23653, London Plane,DPW Maintained,,20,37.74216202,-122.419256
120283, Yoshino Cherry,DPW Maintained,,13,37.78688416,-122.4842274
214900, Swamp Myrtle,DPW Maintained,,9,37.74213273,-122.4682339
202814, Brisbane Box,DPW Maintained,,3,37.77100001,-122.3919067
188913, Lemon Bottlebrush,DPW Maintained,,5,37.75193352,-122.3999231
219872, Hybrid Strawberry Tree,DPW Maintained,,8,37.74476481,-122.4197127
239895, Ornamental Pear,DPW Maintained,,9,37.74743768,-122.4160505
208557, Southern Magnolia,DPW Maintained,,6,37.75527464,-122.474478
222747, Argentine cedar,DPW Maintained,,1,37.76434004,-122.4227523
178609, London Plane,DPW Maintained,,14,37.73041979,-122.43214
223103, Washington Hawthorn,DPW Maintained,,7,37.74692711,-122.4255141
177166, Brisbane Box,DPW Maintained,,13,37.71206827,-122.4517333
127466, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,15,37.78880006,-122.4124238
140773, New Zealand Xmas Tree,DPW Maintained,,4,37.78131959,-122.442849
76301, London Plane,DPW Maintained,,13,37.78175987,-122.3891816
190207, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,10,37.79251827,-122.3956376
225558, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,15,37.76050236,-122.4455148
177930, Olive Tree,DPW Maintained,,12,37.71651505,-122.4804622
136580, Lilac Tree,DPW Maintained,,13,37.80007748,-122.4152626
79436,,DPW Maintained,,7,37.77622962,-122.4295053
190036, Camphor Tree,DPW Maintained,,9,37.75491437,-122.3908088
97232, Victorian Box,DPW Maintained,,6,37.73294877,-122.3857003
202143, Carrotwood,DPW Maintained,,11,37.72916966,-122.3976346
231908, Mayten,DPW Maintained,,14,37.77101186,-122.4310267
199575, Spanish Dagger,DPW Maintained,,27,37.75265971,-122.4004422
181804, Hybrid Strawberry Tree,DPW Maintained,,5,37.74431532,-122.4877839
209259, Mayten,DPW Maintained,,7,37.73303533,-122.4437919
177066, Glossy Privet,DPW Maintained,,12,37.72003627,-122.4328262
210296, New Zealand Xmas Tree,DPW Maintained,,18,37.75799187,-122.4668808
132149, Chinese photinia,DPW Maintained,,3,37.77686618,-122.4270774
28612, New Zealand Xmas Tree,DPW Maintained,,6,37.7236903,-122.4367653
